title,price,image
"Toyota Camry XV30 Седан , 2004",10200$ ,https://i.cars.kg/preview/r/GQFrrkMbGzNgG_PzoAKnyQ/1080x-/20221115/e1087673bd05ccdaeef9d576cf54f659.jpg
"Honda Fit 1 поколение Хетчбэк , 2005",8290$ ,https://i.cars.kg/preview/r/wHdFQgiFxA6S7izYOyJdYQ/1080x-/20221115/8ce8b9bba5752d48da60b53e2bf5df33.jpg
"Mercedes-Benz C-Класс W203/S203/CL203 Седан 4-дв. , 2001",6300$ ,https://i.cars.kg/preview/r/SkLulgslKt1pEOgRj1Espw/1080x-/20221115/04da0e68394566bbbcf118c98b5dd379.jpg
"Lexus LX 3 поколение Внедорожник , 2010",38000$ ,https://i.cars.kg/preview/r/rwacZSWgp1jKdPZf21R0jQ/1080x-/20221115/52d76e97c7d680ededae411787e4f478.jpg
"Toyota RAV4 4 поколение [рестайлинг] , 2016",24800$ ,https://i.cars.kg/preview/r/2mP9zbVptOhUAN3BpCaP1w/1080x-/20221114/3fb60b66344bee4ae14ea35c68b84fc0.jpg
"Toyota Prius , 2017",248000$ ,https://i.cars.kg/preview/r/eO8nOV4qrumaSmdWbCRkvg/1080x-/20221114/20b44e2a39dabdd53267a6561dc2967e.jpg
"Toyota Camry XV40 [рестайлинг] Седан 4-дв. , 2011",138000$ ,https://i.cars.kg/preview/r/_yuFm9zn0DveToL3yK44pw/1080x-/20221114/359c31ca0a8bf6fca9b667f219aa4ac1.jpg
"Honda Stepwgn 3 поколение Минивэн , 2005",7900$ ,https://i.cars.kg/preview/r/7CMrTSt7_nwWaA1QiGr2LA/1080x-/20221114/5950caac513cd783d9df0aff97c75e7b.jpg
"Toyota Camry XV40 Седан 4-дв. , 2007",12000$ ,https://i.cars.kg/preview/r/R4zt0eyXk_EWAzpmFwQEXQ/1080x-/20221114/66bda40b7a6dc73824b0bffaf65ce5c0.jpg
"Lexus GX 1 поколение , 2005",24500$ ,https://i.cars.kg/preview/r/vkn77Vra-0W7SJ3yqpU2vw/1080x-/20221114/54174d971152ff7e756d4a1c410afa51.jpg
"Nissan Serena , 2002",7500$ ,https://i.cars.kg/preview/r/jhVIitH-pI3J1kdmWv1pNg/1080x-/20221114/5026168e53859d650734e8b404d42d82.jpg
"Toyota Camry XV40 [рестайлинг] Седан 4-дв. , 2010",13500$ ,https://i.cars.kg/preview/r/geo7v5uJUizf0EpJdD_zRQ/1080x-/20221114/1b528f47bf258ed78eb4524aabc53322.jpg
"Toyota Windom MCV30 Седан , 2001",9500$ ,https://i.cars.kg/preview/r/Ux2k9J84sn8R7u5z7ocS_w/1080x-/20221114/23278a563c6b75ca0f2b5d3494c7a6c5.jpg
"Mercedes-Benz E-Класс W210/S210 [рестайлинг] Седан , 2001",12500$ ,https://i.cars.kg/preview/r/Z1H_R6htv5Ys_uz9rGe8pQ/1080x-/20221114/7ce0c3303d2b9d2e9838e8d9e9e56a44.jpg
"Honda Stream 1 поколение Минивэн , 2002",6500$ ,https://i.cars.kg/preview/r/tLtCGAAOT5RgWN9DNjKJrg/1080x-/20221114/9fd2dac7c470a6d9f5b023ef9f1129dc.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2019",27000$ ,https://i.cars.kg/preview/r/cNBuHPpOfbERg-JJJ91dNw/1080x-/20221114/4b2bd993c836822b3fa4fb2bcd72cd39.jpg
"Mercedes-Benz E-Класс W211/S211 [рестайлинг] Седан 4-дв. , 2008",14000$ ,https://i.cars.kg/preview/r/ngrEvXZqtS2XLdmr4xjV5Q/1080x-/20221114/1ac17eb137b1c37e12a337bc61ca314c.jpg
"Toyota Ipsum 2 поколение Минивэн , 2001",7343$ ,https://i.cars.kg/preview/r/jCp1ntwI21aaz288qgV-0Q/1080x-/20221114/dd8a1a2947696830dcd4b352dd075a39.jpg
"Lexus GS 4 поколение Седан 4-дв. , 2012",22500$ ,https://i.cars.kg/preview/r/FS2yoEYHC4mfeW63N8XMjA/1080x-/20221114/ae570a60b469491c14eb75f1a9192618.webp
"Mercedes-Benz E-Класс W124 Купе 2-дв. , 1989",6500$ ,https://i.cars.kg/preview/r/UJRn0ukOrxLA206DWNDTUg/1080x-/20221114/626c86fb4e4d6cb014957985c03f626b.jpg
"Toyota Tundra 2 поколение [рестайлинг] Crew Max пикап 4-дв. , 2016",46000$ ,https://i.cars.kg/preview/r/H0q9cFCLMvu_zrNhGcpFEg/1080x-/20221114/6859c23c2fe1f7057219a37948fd98f8.jpeg
"Toyota Land Cruiser J100 Внедорожник , 1998",16500$ ,https://i.cars.kg/preview/r/y13euDqNAzHcBT3FGxxkkA/1080x-/20221114/b49c3559a94746c27007ecc7b51339e4.jpg
"Toyota Camry XV50 [рестайлинг] , 2021",34000$ ,https://i.cars.kg/preview/r/HrdnuK3DA2oEMVc1V5M5Iw/1080x-/20221114/c79b4adde0237876469004cb6d5a6b0f.jpg
"Lexus RX 2 поколение [рестайлинг] Кроссовер , 2007",16500$ ,https://i.cars.kg/preview/r/-AV6RrnyDvVZUp_sJnS6Ow/1080x-/20221114/c3fab36984ee3ed5f71ce3be636339d9.jpg
"Toyota Prius 4 поколение Хетчбэк , 2016",16500$ ,https://i.cars.kg/preview/r/6bNnTYjYuCdzNFRvC-vtJg/1080x-/20221114/22833bf2d56b0686c5cef561be5da8f1.jpg
"Honda Civic 7 поколение [рестайлинг] , 2003",4900$ ,https://i.cars.kg/preview/r/7lF2ZNAKv4We5AvAASFSow/1080x-/20221114/2e4b4f8a7ba58d8990794619b2cb093d.jpg
"Mercedes-Benz S-Класс W220 [рестайлинг] Седан , 2003",13900$ ,https://i.cars.kg/preview/r/n47CT7y3VxNHv31wupqZEA/1080x-/20221113/0f07100443895a467647c88ea313da06.jpg
"Nissan Fuga Y50 Седан , 2005",4145$ ,https://i.cars.kg/preview/r/eQnBMZFyQpCPikOJmdRwNg/1080x-/20221113/4cbfcb2d450464630b3dd284853f4726.jpg
"Daewoo Matiz M250 [рестайлинг] Хетчбэк , 2008",5$ ,https://i.cars.kg/preview/r/5PPXJYUs3GCqraatBiPldg/1080x-/20221114/a00d1b8e221ab5e94a1f3a696aba086f.jpg
"Toyota Camry XV30 [рестайлинг] Седан , 2005",9300$ ,https://i.cars.kg/preview/r/uycEwMC7K2lMc3RtpLv0eg/1080x-/20221113/34678d2a30c8e398fb8d9fae9741267c.jpg
"Toyota Prius C 1 поколение Хетчбэк , 2016",11200$ ,https://i.cars.kg/preview/r/0rqHX2vlWymL37UJ6l0asA/1080x-/20221113/b88072ab6510f1531f8c249361b4b072.jpg
"Honda Odyssey 2 поколение [рестайлинг] Absolute минивэн 5-дв. , 2002",7800$ ,https://i.cars.kg/preview/r/XOI6gkfwzKNpBEBFS3QiGg/1080x-/20221113/496a341a1fa5363ee4dd9162024e87bb.jpg
"Mazda 3 BK Седан 4-дв. , 2005",5972$ ,https://i.cars.kg/preview/r/pqqmj3bPpkgZ1l8rDwx8CQ/1080x-/20221113/a8a3ee9feb87a59d164d9e3bc285d71b.jpg
"Toyota Highlander 3 поколение Кроссовер , 2018",40500$ ,https://i.cars.kg/preview/r/z6doZpV3Hn79PdAtK9o5zA/1080x-/20221113/f6f4b10106550b517f7b157f6f6589fa.jpg
"Toyota Avensis 1 поколение [рестайлинг] Седан , 2002",5448$ ,https://i.cars.kg/preview/r/zle7ANAzeiGwOELCZ0ogcg/1080x-/20221113/8b4ce745e548f902aa1384817ef3eb06.jpg
"Lexus RX 2 поколение Кроссовер , 2004",14000$ ,https://i.cars.kg/preview/r/cdACVqkwVTORFpMTVn4M7A/1080x-/20221113/23aae035a47b6a2238d10593f81acdd1.jpg
"Lexus NX 1 поколение Кроссовер 5-дв. , 2017",33900$ ,https://i.cars.kg/preview/r/kdC8PLEcC77cHhxM5sgFrQ/1080x-/20221113/264188d85d8bd296d08891f61fa7cd51.jpg
"Mercedes-Benz B-Класс W245 Хетчбэк , 2007",7500$ ,https://i.cars.kg/preview/r/e05Aeb0XZrMuO69LCYhTsg/1080x-/20221113/26341475082a0adb5f0cd21acd7548cf.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2018",26500$ ,https://i.cars.kg/preview/r/qZOOHULYzJtyRGfTmthTCQ/1080x-/20221113/c9c032192946720af809b8d5f5824946.jpg
"Lexus RX 2 поколение [рестайлинг] Кроссовер , 2006",17800$ ,https://i.cars.kg/preview/r/e1rt-TXn-55LqJFq81VIQA/1080x-/20221112/93ecd72f9ac16b2b5e988567c593e37f.webp
"Lexus RX 2 поколение Кроссовер , 2003",14500$ ,https://i.cars.kg/preview/r/_2PT1jpc6YV8Ln9m_JZUNg/1080x-/20221112/c8ff0a0cef502fe34915fe3601c80698.webp
"Toyota Highlander 1 поколение Кроссовер , 2001",11500$ ,https://i.cars.kg/preview/r/lybyMYqIUwh5Ym3tAVUXTA/1080x-/20221112/22c7a930df45d04e0a25b52240f66499.jpg
"Kia Optima 4 поколение Седан 4-дв. , 2016",14900$ ,https://i.cars.kg/preview/r/GzspGQZzyZ_g11ZdtJL7jw/1080x-/20221112/a9a710ef82888d80e531f9967e4140a8.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2016",16500$ ,https://i.cars.kg/preview/r/G0tbS9VlJ3KAbKEnmz6-Kw/1080x-/20221117/5ce8ff3be19e2b3aa73d33a77d9cb166.jpg
"Toyota Highlander 2 поколение [рестайлинг] Кроссовер 5-дв. , 2016",20000$ ,https://i.cars.kg/preview/r/AwKBdTe8cnZaQCm1Egon2w/1080x-/20221111/c182dc7293a349484129975701b4e9dd.jpeg
"Toyota Highlander 2 поколение [рестайлинг] Кроссовер 5-дв. , 2016",20000$ ,https://i.cars.kg/preview/r/y-B79jj5_idJ-w9cU31_aA/1080x-/20221111/ff2cc3b49bf8ded3b19ae2207ebe69f9.jpeg
"Land Rover Range Rover 3 поколение [2-й рестайлинг] Внедорожник , 2011",22000$ ,https://i.cars.kg/preview/r/UwCwHDqlVofhY1VgYcJUtg/1080x-/20221111/7b2ba028dd903c9772b36cd6fd291e13.jpg
"Toyota Corolla E160 Седан , 2013",15500$ ,https://i.cars.kg/preview/r/6tgjJhuLuM2XECkd_14e-g/1080x-/20221111/cb1ba42a81087dc6744b9dc0d458f1ac.jpg
"Toyota Ist 2 поколение Хетчбэк , 2009",10500$ ,https://i.cars.kg/preview/r/2bRrG9I-_on7xQkiVahSUw/1080x-/20221111/fe4c5a55c3ffff9a9168b93ff1d065c1.jpg
"Daewoo Matiz , 2008",3316$ ,https://i.cars.kg/preview/r/rxQeOPNsBuAqMygNK0Nf6A/1080x-/20221111/747bb67496700faae99a7e6eff31efd2.jpg
"Toyota Camry XV30 Седан , 2004",8900$ ,https://i.cars.kg/preview/r/7k2u9j9MF1xcR9NFVoM01Q/1080x-/20221111/6130f310c2ff83bb3b9e9d2556af1e4e.jpg
"Hyundai Porter 4 поколение Single Cab борт 2-дв. , 2011",11844$ ,https://i.cars.kg/preview/r/N9n_eLLy97G2p-9rVW-gYQ/1080x-/20221111/cda8e5dcdc9ef06c762486dbeb1f23b9.jpg
"Toyota Land Cruiser J100 Внедорожник , 1998",15500$ ,https://i.cars.kg/preview/r/Rsvaf0AFymZiLqs0Ul0O4A/1080x-/20221111/a4858013e1bb6a01f5203cd18ef0edda.jpg
"Audi A4 B5 [рестайлинг] Седан , 1999",4027$ ,https://i.cars.kg/preview/r/xwdSCytoU3P8pbsZ3a5UHg/1080x-/20221111/9b681c3637866e5c3a4f648377651598.jpg
"Lexus LS 4 поколение [2-й рестайлинг] Седан 4-дв. , 2012",29600$ ,https://i.cars.kg/preview/r/k6uBlgPQS6--RO05SbHmHQ/1080x-/20221111/e11ee12e9faaffe6d6068deb2af1ddac.webp
"Toyota Camry XV50 [рестайлинг] Седан , 2017",26000$ ,https://i.cars.kg/preview/r/RChM_cv_ASb3w8I31oKWJw/1080x-/20221111/55e4b53ca90ef5e9b964b9ed00a21745.webp
"Mercedes-Benz Sprinter W906 , 2009",19500$ ,https://i.cars.kg/preview/r/ZW-kaSDZJljog_RQe3_76g/1080x-/20221111/ef458cdf06a75298e41c4028681e6efb.jpg
"Lexus LX 3 поколение [рестайлинг] , 2011",47000$ ,https://i.cars.kg/preview/r/QzF6wfnEzQqhP84Gu_cPNw/1080x-/20221111/bf448651fc4d5e05cfd6ce2f52b686d3.jpg
"Toyota Ipsum 1 поколение Минивэн , 2000",5700$ ,https://i.cars.kg/preview/r/eBqLD7u5gBWbfLgMTlAz5A/1080x-/20221111/d1ae8cdd06cfec4dffdac051ee9d50c3.jpg
"BMW , 2002",3908$ ,https://i.cars.kg/preview/r/JkveVz-nsNG9nIe8p5UoAg/1080x-/20221111/68b81a0e066131c079014583665379c7.jpg
"Nissan Serena C23 Минивэн , 1994",2368$ ,https://i.cars.kg/preview/r/GeyxhObya02PIAKqunI1aQ/1080x-/20221111/636f90da9fd4c6c3ef1c3547dedc5782.jpg
"Hyundai Santa Fe DM [рестайлинг] Premium кроссовер , 2015",24500$ ,https://i.cars.kg/preview/r/KBxSOECPiuxHC6hYI5V9EA/1080x-/20221110/ff82547edc289a0985c4f376db72c530.jpg
"Toyota Camry XV50 [рестайлинг] , 2016",18000$ ,https://i.cars.kg/preview/r/5glV0K0QimdBJnmq0bMeOw/1080x-/20221110/88369737aaa60c95237bcc125acdea33.jpg
"Toyota Crown S180 [рестайлинг] Седан , 2006",11999$ ,https://i.cars.kg/preview/r/tnaoPTY3IRBM7cQ9M4KqQQ/1080x-/20221110/c8813fe6df4294d6dec21fcfc715059f.jpg
"Mercedes-Benz , 2001",9500$ ,https://i.cars.kg/preview/r/xALfqtu4JLTV-_ZVYxf3vQ/1080x-/20221110/ff9844aff9fe4f40313e2357c3060116.jpg
"Mazda 6 1 поколение Седан , 2003",6100$ ,https://i.cars.kg/preview/r/PzODF35X6i3CRtZCKMQLQw/1080x-/20221110/3d32b955bfd26a5484bfb75c6d5e33d3.jpg
"Mercedes-Benz Sprinter , 2009",15000$ ,https://i.cars.kg/preview/r/MtdbfLXXgz-GaFOVWAJkZw/1080x-/20221110/1d012120d967a6f454dbdec99d99ec4f.jpg
"Hyundai Sonata , 2017",13900$ ,https://i.cars.kg/preview/r/9NI4D2rzYmmy13MErKzszA/1080x-/20221110/38272c9030801302eb7893b7265e5a8b.jpg
"BMW Х7, 2019",125000$ ,https://i.cars.kg/preview/r/tH2E9IN39G43GLSyIzFUUg/1080x-/20221110/395fa06d3cd30f0bd4466ae77fa90e63.jpg
"Lexus ES 6 поколение Седан , 2012",23000$ ,https://i.cars.kg/preview/r/H-1v4ocAsJcfOHY1yJc1XA/1080x-/20221109/a1502663a95bd0cb7a778b15891bf40f.webp
"Toyota Camry XV50 [рестайлинг] Седан , 2018",26500$ ,https://i.cars.kg/preview/r/A1DZVtTazS95EgCCHSNQ-g/1080x-/20221109/5308a248ce7f118d5b74596cec046270.jpg
"Lexus LX 3 поколение Внедорожник , 2008",32800$ ,
"Lexus GX 1 поколение Внедорожник , 2008",29900$ ,https://i.cars.kg/preview/r/MHpw4M8Mj1cGjWukfiMw_w/1080x-/20221109/0f1201bb40ebddcbfab128a29d0c39bc.jpg
"BMW X5 E70 , 2007",15000$ ,https://i.cars.kg/preview/r/eOXhWtdaeEu9DM6zA9sx0A/1080x-/20221109/ecc0257998b40834ce23386d951e6795.jpg
"Toyota Vellfire , 2008",18000$ ,
"Honda CR-V , 2007",13800$ ,https://i.cars.kg/preview/r/VavI-wf82PPY6azLkX9eqA/1080x-/20221109/206a17516e8f51cb2140b4d8615e1188.jpg
"BMW X5 E53 Кроссовер , 2003",8200$ ,https://i.cars.kg/preview/r/TU8aWZx3n__sSPrv2aEt2A/1080x-/20221109/9dd497a16448483849ff57e26eb1ab40.jpg
"Subaru Outback , 2006",12700$ ,https://i.cars.kg/preview/r/Q8YX1T_5loLzEmw1Pj4dOg/1080x-/20221109/19e09518f000523432e71f2ed66032db.jpg
"Toyota 4Runner 5 поколение Внедорожник , 2016",42000$ ,https://i.cars.kg/preview/r/Yx6K1lEGl4OcQq6J5bXt3g/1080x-/20221109/d1ef562ba5ad4f136e5908d067e007d4.jpg
"Lexus NX 1 поколение Кроссовер 5-дв. , 2017",35000$ ,https://i.cars.kg/preview/r/VbxxD7HXWvSrJPcLQu6jWw/1080x-/20221109/0fb4044c794de881acc18ee789a3ef09.jpg
"Toyota Ipsum 2 поколение Минивэн , 2002",9$ ,https://i.cars.kg/preview/r/ZNTYhCI1AcCPvoq3bKIFFQ/1080x-/20221109/67a536e5a80124889c6ce2715bb2d914.jpg
"Toyota Land Cruiser J200 Внедорожник , 2008",34000$ ,https://i.cars.kg/preview/r/yrRMO9XkBnbZGXutSw5P8A/1080x-/20221109/267d8e2442b29292a6108fab67046c76.jpg
"Mitsubishi Airtrek 1 поколение Кроссовер 5-дв. , 2002",6158$ ,https://i.cars.kg/preview/r/CTytHX2u68FoY5Se1TZqZA/1080x-/20221108/bcb02144e2411d3d3627fcc9e950b265.jpg
"Lexus RX 4 поколение Кроссовер , 2017",57000$ ,https://i.cars.kg/preview/r/zd53v1UzNNgqsrhxD1qvIA/1080x-/20221108/bd4e57f16bb7673079c4fa033c2ec7d0.webp
"Lexus LX 2 поколение Внедорожник , 1998",10000$ ,https://i.cars.kg/preview/r/vvD7H5R7Jiv1cGCjjlIA5w/1080x-/20221108/79f4eeddebf4fdcb89515813d9942d8f.jpg
"Nissan Primera P11 [рестайлинг] Седан , 2000",2842$ ,https://i.cars.kg/preview/r/XRrN4JqZI0_Vjm6YqXub0w/1080x-/20221108/bc01d808e58e1ef82fff6a7e33269106.jpg
"Daewoo Matiz M150 [рестайлинг] Хетчбэк , 2004",2$ ,
"Lexus RX 2 поколение Кроссовер , 2004",14800$ ,https://i.cars.kg/preview/r/jyIbFPWRYyi1WFhgbnipSA/1080x-/20221108/7601156ad1e76a290459a4b06c3a5a7b.jpg
"Lexus NX , 2017",35000$ ,https://i.cars.kg/preview/r/IFkyI0BTKnoUSxNG6LsZxw/1080x-/20221108/00fab67f9437ea0a0df3b079c65943cd.jpg
"Toyota Estima 1 поколение Минивэн , 1994",2368$ ,https://i.cars.kg/preview/r/1HCUG3OAWk_g04tFa7BVug/1080x-/20221108/caff6a1f24c1ee18ad1c6911bf887ed4.jpg
"Toyota Yaris U Хетчбэк 5-дв. , 2016",12200$ ,https://i.cars.kg/preview/r/To3bUTkGLrXcMrPe1iuV_w/1080x-/20221108/a86223ebaad5efc5943a9ace8fae19e0.jpg
"Toyota Prius C 1 поколение Хетчбэк , 2016",12200$ ,https://i.cars.kg/preview/r/Gb8ZjC_CjiIn5gdfY_DVhw/1080x-/20221108/6e240190d380148301bad750682638ee.jpg
"Chevrolet Volt 1 поколение Седан , 2013",14000$ ,https://i.cars.kg/preview/r/TJDtvqxTS2jeQOJ6JGPnIA/1080x-/20221108/22dcc5309cdb281dbb6172d6121ad9db.jpg
"Chevrolet Volt 1 поколение Седан , 2013",14000$ ,https://i.cars.kg/preview/r/TJDtvqxTS2jeQOJ6JGPnIA/1080x-/20221108/22dcc5309cdb281dbb6172d6121ad9db.jpg
"Toyota Prius 4 поколение Хетчбэк , 2016",18000$ ,https://i.cars.kg/preview/r/www5PBmVvvBJAI3epTAl1g/1080x-/20221108/758533c6457227157644bf89304866e4.jpg
"Lexus LX 3 поколение Внедорожник , 2010",40000$ ,https://i.cars.kg/preview/r/lmBcHl5eNIk3GIrJC-N2ww/1080x-/20221108/c5cd6e938403931b08908d7c1286d5e3.webp
"Honda Odyssey 2 поколение Минивэн , 2000",6800$ ,https://i.cars.kg/preview/r/sqgm6ZcOXjYMshvdJWM80w/1080x-/20221108/547b2f67d9ff016dd99cbc63ef198016.jpg
"Honda CR-V 1 поколение Кроссовер , 1995",6200$ ,https://i.cars.kg/preview/r/FohfnTGJBN264Ry54HSvjQ/1080x-/20221108/9e307355e77fb6eb74354a325261a2f8.jpg
"Toyota RAV4 , 2018",30000$ ,https://i.cars.kg/preview/r/2eLQBnhYAxwpdbjNN2J-Wg/1080x-/20221108/2418a590c78c9ac1e1cca8202049797b.jpg
"Lexus ES 4 поколение Седан , 2002",8500$ ,https://i.cars.kg/preview/r/fnPlhknFm7dAcMhGrzU0wA/1080x-/20221108/7e59664f78dbf0653a8dc4a13ab38c34.jpg
"Toyota Windom СV10 Седан , 1994",3316$ ,https://i.cars.kg/preview/r/KW2hDka3rk95EcUh_4zHwQ/1080x-/20221108/07e5714779a9fdbfe7bbec3f3641088a.jpg
"Kia Sportage 3 поколение Кроссовер , 2013",15000$ ,https://i.cars.kg/preview/r/RCEQdD2cTpCPbaG-vIalJg/1080x-/20221108/b38209efccfcb072bf8255fc92479c4a.jpg
"Subaru Forester 1 поколение [рестайлинг] Кроссовер , 2001",5566$ ,https://i.cars.kg/preview/r/edxrth6el-Jr9NmnvzmeuA/1080x-/20221108/2bf45d67691c9c4e445d5471a2c921f2.jpg
"Chevrolet Lacetti 1 поколение Седан , 2008",4737$ ,https://i.cars.kg/preview/r/d-b0R8LcOFpWSI9WioSChg/1080x-/20221108/95b70bfe3e1bdab6de27476f0ed28430.jpg
"Toyota Wish 2 поколение Минивэн , 2011",11500$ ,https://i.cars.kg/preview/r/pHbAuSI2BvUgYwsuLw66RQ/1080x-/20221107/d9d55bd76c2379e2095eefd0f629504c.webp
"Honda Odyssey , 2005",8500$ ,https://i.cars.kg/preview/r/c-fYrE7XqHSB1aH0k-pZLg/1080x-/20221107/61388d3bce1210d08c2680e3befce567.jpg
"Kia Sorento , 2018",24500$ ,https://i.cars.kg/preview/r/-Cy-xLT23S5wUj-nZhC9OA/1080x-/20221107/b6394908cb7792ccbd4ef48af4664038.jpg
"Honda CR-V 3 поколение Кроссовер , 2008",15800$ ,https://i.cars.kg/preview/r/q-JcqtTgec6jWxexx8bMcw/1080x-/20221107/cda581acc910da3adca8b4fb0968ce2b.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2018",34999$ ,https://i.cars.kg/preview/r/_X_3m__bDEiI--3rQiZrKg/1080x-/20221107/81b96a70caf25e43e9032c459888cab8.jpg
"Mercedes-Benz E-Класс W210/S210 Седан 4-дв. , 1998",8200$ ,https://i.cars.kg/preview/r/TDkWBdwA5Ix7n8PK2Y6BAQ/1080x-/20221107/3afacc7ee268e54a11b220ec826cb915.jpg
"Honda Civic 8 поколение Седан 4-дв. , 2007",8000$ ,https://i.cars.kg/preview/r/edhcd8Cb1f45b0iYKWZXsg/1080x-/20221107/b4bc1d0f35dbde67b513d5499cdfd565.jpeg
"Toyota Land Cruiser , 2008",33000$ ,https://i.cars.kg/preview/r/nDzqInnFLYC11bMNh19ijQ/1080x-/20221107/0e044a7b25b1fae7c360b03934bdbebd.jpg
"Lexus GS 3 поколение Седан , 2007",13800$ ,https://i.cars.kg/preview/r/G_W0ZkcgTzPxOjwz_jFBZA/1080x-/20221107/32cb7c12fa2ede9b4f680c3d117daa37.jpg
"Mercedes-Benz GLK-Класс X204 Кроссовер , 2011",9000$ ,https://i.cars.kg/preview/r/5kBMJdXKrSgo6A2W1iCMyA/1080x-/20221107/c44166ec112e4ea725a6398801154c34.jpg
"Lexus GX 1 поколение Внедорожник , 2008",27000$ ,https://i.cars.kg/preview/r/URCtNaaPJHWqEVOj0oPiOQ/1080x-/20221107/ebc0724e1449b7a558b50bbaf5aee49d.jpg
"Audi 100 С3 Седан , 1983",1693$ ,https://i.cars.kg/preview/r/eMvfv7X8Y_wspU9IHgysKA/1080x-/20221107/e2e743eacc5e6dd71c7e75d4fb4c2dbf.jpg
"BMW X6 E71/E72 Sports Activity Coupe кроссовер , 2008",18000$ ,https://i.cars.kg/preview/r/gFJRMUU1mWaVPe4_mWZpCg/1080x-/20221107/8cda605931cf92e03d577b234436908b.jpg
"Toyota Prius 4 поколение Хетчбэк , 2016",15700$ ,https://i.cars.kg/preview/r/PFjf0WMY2isOgygdAB6nPQ/1080x-/20221107/011755fa01ac5ca7e7d507234c238dfa.jpg
"Toyota Ist 2 поколение Хетчбэк , 2009",10800$ ,https://i.cars.kg/preview/r/ck_TWmwwaacSUGqeTsjPdw/1080x-/20221106/0f8d7978b96a8a39b863afa0ca6d6890.jpg
"Lexus GX 1 поколение Внедорожник , 2007",28500$ ,
"Toyota Camry XV50 [рестайлинг] Седан , 2018",34000$ ,https://i.cars.kg/preview/r/rieJsO37GUlRL_bjnurHAw/1080x-/20221106/ea3af41dded8fcbbf59e5e9f03ebab91.jpg
"Honda Odyssey 2 поколение [рестайлинг] Absolute минивэн 5-дв. , 2002",7700$ ,https://i.cars.kg/preview/r/I5t2jlcBs1SGLtvxIDZ7ag/1080x-/20221106/37e26f05d41a63378d65258a898de57b.jpg
"Subaru Outback 3 поколение Универсал , 2003",7800$ ,https://i.cars.kg/preview/r/hxaVdf6eNvWOvD7rJBxJsA/1080x-/20221106/63f74b25ca731ce67478958e98a8e8ed.jpg
"Toyota Camry XV30 [рестайлинг] Седан , 2005",9000$ ,https://i.cars.kg/preview/r/W_u29ns68JN2XH6x7s8PfQ/1080x-/20221106/fd37659cd136fc1f27c9eb61f0157370.jpg
"Hyundai Elantra MD [рестайлинг] Седан , 2018",13000$ ,https://i.cars.kg/preview/r/YybDfnlDKYBhZgX--i94mg/1080x-/20221106/5b4e2da4b5b65457caab18ae40a78fac.jpg
"Suzuki Alto 1 поколение Хетчбэк 5-дв. , 1994",923$ ,https://i.cars.kg/preview/r/hGxMyITvOYVTDPn6HykGfg/1080x-/20221106/42f628d25c56410be547c021fb77bfa6.jpg
"Toyota RAV4 4 поколение [рестайлинг] Кроссовер , 2016",24000$ ,https://i.cars.kg/preview/r/cdz8tSWVVNXMkXaxiePlXA/1080x-/20221105/957655159f9930dca8eaca09d8c4c9e4.jpg
"Toyota Crown S200 Седан 4-дв. , 2008",12300$ ,https://i.cars.kg/preview/r/br4Jj2-3_jHgirP0AmeclQ/1080x-/20221105/b220d43b49d963d544bc74d505a19b69.jpg
"Subaru XV 1 поколение Кроссовер , 2013",15$ ,https://i.cars.kg/preview/r/oH9qh8fMRigTxdqIl7T1lA/1080x-/20221105/6751ca03d9609bacb0f939d001545878.jpeg
"Honda Inspire 4 поколение Седан , 2003",8300$ ,https://i.cars.kg/preview/r/p2w9P8lbHRLiMWo8SrEs0A/1080x-/20221105/8873ae2d83dbf2c565bf53ba25d7cf39.jpg
"Daewoo Tico KLY3 Хетчбэк , 1993",1421$ ,https://i.cars.kg/preview/r/FlqL1BU6vtxa1ffmoy-raw/1080x-/20221105/7a215807c2515b1321f71efbceb7ac4f.jpg
"Mitsubishi Carisma 1 поколение [рестайлинг] Хетчбэк , 2003",3257$ ,https://i.cars.kg/preview/r/2N9zyHmWJ430ZA4xbuqqDw/1080x-/20221105/1a0a19308d60a040f14abb1ccca735fa.jpeg
"Kia K5 , 2018",16300$ ,https://i.cars.kg/preview/r/GSzgaXeSP6AQcs3fl4FVtQ/1080x-/20221105/a37c7a05c4e6d89d209ca9eb7bd5631f.jpg
"Mazda 6 3 поколение [рестайлинг] Седан , 2016",25000$ ,https://i.cars.kg/preview/r/Wj-ygiqaoQ1lzUSS66_56w/1080x-/20221104/1faf8b157be3a27b76981e1d6c075b2f.jpg
"Honda Accord 9 поколение Седан , 2017",19200$ ,https://i.cars.kg/preview/r/mTKRAv-sIVDTC4RsVWvJpw/1080x-/20221104/af12d39c9d6f0321980c603f80f95e15.jpg
